:START_ID,:END_ID,relation,:TYPE
300563,100563,belong,belong
300564,100564,belong,belong
300565,100565,belong,belong
300566,100566,belong,belong
300567,100567,belong,belong
300568,100568,belong,belong
300569,100569,belong,belong
300570,100570,belong,belong
300571,100571,belong,belong
300572,100572,belong,belong
300573,100573,belong,belong
300574,100574,belong,belong
300575,100575,belong,belong
300576,100576,belong,belong
300577,100577,belong,belong
300578,100578,belong,belong
300579,100579,belong,belong
300580,100580,belong,belong
300581,100581,belong,belong
300582,100582,belong,belong
300583,100583,belong,belong
300584,100584,belong,belong
300585,100585,belong,belong
300586,100586,belong,belong
300587,100587,belong,belong
300588,100588,belong,belong
300589,100589,belong,belong
300590,100590,belong,belong
300591,100591,belong,belong
300592,100592,belong,belong
300593,100593,belong,belong
300594,100594,belong,belong
300595,100595,belong,belong
300596,100596,belong,belong
300597,100597,belong,belong
300598,100598,belong,belong
300599,100599,belong,belong
300600,100600,belong,belong
300601,100601,belong,belong
300602,100602,belong,belong
300603,100603,belong,belong
300604,100604,belong,belong
300605,100605,belong,belong
300606,100606,belong,belong
300607,100607,belong,belong
300608,100608,belong,belong
300609,100609,belong,belong
300610,100610,belong,belong
300611,100611,belong,belong
300612,100612,belong,belong
300613,100613,belong,belong
300614,100614,belong,belong
300615,100615,belong,belong
300616,100616,belong,belong
300617,100617,belong,belong
300618,100618,belong,belong
300619,100619,belong,belong
300620,100620,belong,belong
300621,100621,belong,belong
300622,100622,belong,belong
300623,100623,belong,belong
300624,100624,belong,belong
300625,100625,belong,belong
300626,100626,belong,belong
300627,100627,belong,belong
300628,100628,belong,belong
300629,100629,belong,belong
300630,100630,belong,belong
300631,100631,belong,belong
300632,100632,belong,belong
300633,100633,belong,belong
300634,100634,belong,belong
300635,100635,belong,belong
300636,100636,belong,belong
300637,100637,belong,belong
300638,100638,belong,belong
300639,100639,belong,belong
300640,100640,belong,belong
300641,100641,belong,belong
300642,100642,belong,belong
300643,100643,belong,belong
300644,100644,belong,belong
300645,100645,belong,belong
300646,100646,belong,belong
300647,100647,belong,belong
300648,100648,belong,belong
300649,100649,belong,belong
300650,100650,belong,belong
300651,100651,belong,belong
300652,100652,belong,belong
300653,100653,belong,belong
300654,100654,belong,belong
300655,100655,belong,belong
300656,100656,belong,belong
